"Time","WindSpeed","Power"
"2014-10-07 17:20:00",5.87,13.7565075500531
"2014-10-07 17:30:00",4.99,8.93056023207024
"2014-10-07 17:40:00",5.35,12.1998756766557
"2014-10-07 17:50:00",6.58,20.9970473205729
"2014-10-07 18:00:00",5.76,13.335621228211
"2014-10-07 18:10:00",4.26,5.81082131109327
"2014-10-07 18:20:00",4.82,6.35732601206973
"2014-10-07 18:30:00",5.8,11.9570566448237
"2014-10-07 18:40:00",5.45,9.42202595249812
"2014-10-07 18:50:00",5.72,13.3712346862131
"2014-10-07 19:00:00",5.88,13.8147841176928
"2014-10-07 19:10:00",7,25.8631407184853
"2014-10-07 19:20:00",6.27,16.5291771348649
"2014-10-07 19:30:00",5.94,13.773990520345
"2014-10-07 19:40:00",6.81,22.0751638219068
"2014-10-07 19:50:00",6.55,21.0235955347199
"2014-10-07 20:00:00",6.15,17.4473568338988
"2014-10-07 20:10:00",6.46,18.8194462431039
"2014-10-07 20:20:00",6.65,20.3171540314434
"2014-10-07 20:30:00",6.73,21.3298712735373
"2014-10-07 20:40:00",6.64,21.0786345152685
"2014-10-07 20:50:00",6.79,22.4436012328732
"2014-10-07 21:00:00",7.06,26.0353803517315
"2014-10-07 21:10:00",7.25,27.2410577844544
"2014-10-07 21:20:00",7.5,31.0180268849232
"2014-10-07 21:30:00",7.38,31.6564790592867
"2014-10-07 21:40:00",7.44,31.2770338522106
"2014-10-07 21:50:00",7.73,33.9927219042192
"2014-10-07 22:00:00",7.98,37.9160299412054
"2014-10-07 22:10:00",7.75,36.2156492009635
"2014-10-07 22:20:00",7.31,31.3379004895232
"2014-10-07 22:30:00",7.05,27.7720220673936
"2014-10-07 22:40:00",7.35,31.9621072806859
"2014-10-07 22:50:00",7.03,30.033800409231
"2014-10-07 23:00:00",7.54,36.7323681007019
"2014-10-07 23:10:00",8.2,44.4896267709601
"2014-10-07 23:20:00",8.22,41.81084721179
"2014-10-07 23:30:00",7.82,37.4595301613613
"2014-10-07 23:40:00",7.84,36.8417985443809
"2014-10-07 23:50:00",7.61,33.5323370198658
"2014-10-08 00:00:00",7.43,34.0082623222565
"2014-10-08 00:10:00",7.58,36.9913750679893
"2014-10-08 00:20:00",7.86,35.9203812582559
"2014-10-08 00:30:00",7.62,32.1913284467352
"2014-10-08 00:40:00",7.34,27.5583413193815
"2014-10-08 00:50:00",7.1,25.5238415913388
"2014-10-08 01:00:00",6.9,22.8625450024606
"2014-10-08 01:10:00",6.56,18.3376932839493
"2014-10-08 01:20:00",6.07,15.6718640731436
"2014-10-08 01:30:00",6.02,14.2848817633194
"2014-10-08 01:40:00",5.59,10.011266803077
"2014-10-08 01:50:00",5.55,8.76544329042451
"2014-10-08 02:00:00",5.11,5.99536377528556
"2014-10-08 02:10:00",4.14,1.80009842264757
"2014-10-08 02:20:00",4.03,1.16747390504805
"2014-10-08 02:30:00",4.27,1.68160273511357
"2014-10-08 02:40:00",4.03,1.24193840814318
"2014-10-08 02:50:00",3.81,0.619674169235153
"2014-10-08 03:00:00",3.9,0.77702090186226
"2014-10-08 03:10:00",3.83,0.301743116889844
"2014-10-08 03:20:00",4.34,2.29933435209407
"2014-10-08 03:30:00",4.05,1.28078945323629
"2014-10-08 03:50:00",3.16,0.0323758709109275
"2014-10-08 04:00:00",3.28,0.064751741821855
"2014-10-08 04:10:00",3,0.0323758709109275
"2014-10-08 07:40:00",2.9,0.0323758709109275
"2014-10-08 08:20:00",3.24,0.064751741821855
"2014-10-08 09:00:00",3.21,0.064751741821855
"2014-10-08 11:30:00",3.36,0.0323758709109275
"2014-10-08 11:50:00",4.37,4.61226656997073
"2014-10-08 12:00:00",4.8,6.29904944443006
"2014-10-08 12:10:00",4.97,6.70763293532596
"2014-10-08 12:20:00",4.6,5.42749099950789
"2014-10-08 12:30:00",5.03,7.31370923877852
"2014-10-08 12:40:00",4.98,6.53474578466161
"2014-10-08 12:50:00",4.68,5.10502732523505
"2014-10-08 13:00:00",4.9,6.98153280323241
"2014-10-08 13:10:00",5.69,12.5469450128208
"2014-10-08 13:20:00",5.35,10.0287497733689
"2014-10-08 13:30:00",4.39,4.74759771037841
"2014-10-08 13:40:00",4.9,7.70351472454609
"2014-10-08 13:50:00",4.93,9.66419746691186
"2014-10-08 14:00:00",4.63,4.60579139578855
"2014-10-08 14:10:00",4.96,7.18614830738947
"2014-10-08 14:20:00",5.57,11.7530886580849
"2014-10-08 14:30:00",5.2,8.5206817063379
"2014-10-08 14:40:00",5.37,11.1217591753218
"2014-10-08 14:50:00",5.21,10.8983656660364
"2014-10-08 15:00:00",5.22,9.35921676293092
"2014-10-08 15:10:00",6.17,17.8481701157761
"2014-10-08 15:20:00",5.84,16.4650729104613
"2014-10-08 15:30:00",5.69,13.1433085550001
"2014-10-08 15:40:00",6.18,17.5250589240851
"2014-10-08 15:50:00",5.62,13.5253438317491
"2014-10-08 16:00:00",6.33,22.1567510166023
"2014-10-08 16:10:00",7.24,27.5680540806548
"2014-10-08 16:20:00",6.6,26.3960475536792
"2014-10-08 16:30:00",6,17.2887150664353
"2014-10-08 16:40:00",7.36,33.8295475148282
"2014-10-08 16:50:00",7.03,28.8987023750939
"2014-10-08 17:00:00",7.25,31.7607293636199
"2014-10-08 17:10:00",6.45,21.1123054210158
"2014-10-08 17:20:00",6.22,18.6238959828019
"2014-10-08 17:30:00",7.15,31.0368048900515
"2014-10-08 17:40:00",6.32,18.9754979408946
"2014-10-08 17:50:00",7.16,27.7305809526276
"2014-10-08 18:00:00",7.33,33.0687145484214
"2014-10-08 18:10:00",7.77,40.9865575383978
"2014-10-08 18:20:00",8.01,45.4557227589422
"2014-10-08 18:30:00",7.6,34.6810329197856
"2014-10-08 18:40:00",7.58,38.4774275428009
"2014-10-08 18:50:00",8.49,55.7046284545054
"2014-10-08 19:00:00",7.31,32.6296977388692
"2014-10-08 19:10:00",6.99,26.7023232924966
"2014-10-08 19:20:00",6.47,20.7535807713227
"2014-10-08 19:30:00",6.72,22.1567510166023
"2014-10-08 19:40:00",6.36,18.7695874019011
"2014-10-08 19:50:00",7.16,26.1661788702116
"2014-10-08 20:00:00",6.67,20.8125048563806
"2014-10-08 20:10:00",6.32,15.1868735268979
"2014-10-08 20:20:00",6.29,16.1212411613872
"2014-10-08 20:30:00",6.46,18.5805123157813
"2014-10-08 20:40:00",5.94,15.1914061488254
"2014-10-08 20:50:00",6.03,14.5827397757
"2014-10-08 21:00:00",5.89,13.8257919138025
"2014-10-08 21:10:00",6.26,16.6781061410552
"2014-10-08 21:20:00",6.4,18.2878344427465
"2014-10-08 21:30:00",6.35,16.8801315755394
"2014-10-08 21:40:00",6.51,17.5457794814681
"2014-10-08 21:50:00",7.1,24.2547074516304
"2014-10-08 22:00:00",7.06,24.4690357170608
"2014-10-08 22:10:00",6.61,19.7661167085395
"2014-10-08 22:20:00",6.54,18.3215053484939
"2014-10-08 22:30:00",6.63,18.7449817400088
"2014-10-08 22:40:00",6.76,19.5181175373618
"2014-10-08 22:50:00",7.21,22.3529487943226
"2014-10-08 23:00:00",6.47,14.8929006190267
"2014-10-08 23:10:00",5.02,6.26602605610091
"2014-10-08 23:20:00",5.61,9.45893444533658
"2014-10-08 23:30:00",5.86,10.6367686290761
"2014-10-08 23:40:00",5.82,12.8804164832034
"2014-10-08 23:50:00",6.8,23.6227304514491
"2014-10-09 00:00:00",6.78,22.0790489264161
"2014-10-09 00:10:00",7.27,26.9665103991297
"2014-10-09 00:20:00",7.26,28.0906006371571
"2014-10-09 00:30:00",7.42,34.9432774741641
"2014-10-09 00:40:00",7.84,39.2771115543008
"2014-10-09 00:50:00",8.86,47.2668289776995
"2014-10-09 01:10:00",8.3,39.674687249087
"2014-10-09 01:20:00",8.73,51.8609650599601
"2014-10-09 01:30:00",8.64,47.22668289777
"2014-10-09 01:40:00",8.63,48.4310652956565
"2014-10-09 01:50:00",8.49,51.3086327022197
"2014-10-09 02:00:00",7.33,34.2614416327799
"2014-10-09 02:10:00",7.33,29.0638193167396
"2014-10-09 02:20:00",7.76,35.5875573052915
"2014-10-09 02:30:00",7.73,35.7267735502085
"2014-10-09 02:40:00",8.28,45.0141158797172
"2014-10-09 02:50:00",8.61,51.2820844880727
"2014-10-09 03:00:00",8.39,50.2758424201611
"2014-10-09 03:10:00",8.35,47.7997358128934
"2014-10-09 03:20:00",8.81,52.6768370069155
"2014-10-09 03:30:00",9.16,59.3028827475459
"2014-10-09 03:40:00",8.95,59.5262762568313
"2014-10-09 03:50:00",9.77,73.1435675619674
"2014-10-09 04:00:00",9.57,71.8873837706234
"2014-10-09 04:10:00",9.32,64.4228029734
"2014-10-09 04:20:00",8.38,49.9184128053045
"2014-10-09 04:30:00",8.51,51.8888083089435
"2014-10-09 04:40:00",7.12,28.6014918801316
"2014-10-09 04:50:00",7.35,30.0059571602476
"2014-10-09 05:00:00",7.65,34.2374834883058
"2014-10-09 05:10:00",7.72,35.9469294724028
"2014-10-09 05:20:00",7.83,36.0861457173198
"2014-10-09 05:30:00",8.12,41.1290113704059
"2014-10-09 05:40:00",7.76,37.0451190137015
"2014-10-09 05:50:00",7.37,30.0823642155974
"2014-10-09 06:00:00",7.27,27.4812867466135
"2014-10-09 06:10:00",6.91,24.5091817969903
"2014-10-09 06:20:00",6.97,26.3928099665881
"2014-10-09 06:30:00",7,26.1616462482841
"2014-10-09 06:40:00",6.78,23.7198580641819
"2014-10-09 06:50:00",7.51,29.4354943147971
"2014-10-09 07:00:00",6.94,23.3857390763812
"2014-10-09 07:10:00",7.07,25.1560516977907
"2014-10-09 07:20:00",7.03,23.9892253101608
"2014-10-09 07:40:00",7.05,20.1598072988163
"2014-10-09 07:50:00",6.66,16.955891113471
"2014-10-09 08:00:00",6.6,16.3109637649253
"2014-10-09 08:10:00",5.95,13.5719650858608
"2014-10-09 08:20:00",7.17,26.5779999481986
"2014-10-09 08:30:00",6.89,24.7766064907146
"2014-10-09 08:40:00",7.14,29.3681525033023
"2014-10-09 08:50:00",7.32,32.2198192131368
"2014-10-09 09:00:00",7.55,36.4163796006113
"2014-10-09 09:10:00",7.99,40.6530860680152
"2014-10-09 09:20:00",8.02,41.434639591805
"2014-10-09 09:30:00",7.09,28.1903183195628
"2014-10-09 09:40:00",6.99,26.4601517780828
"2014-10-09 09:50:00",6.6,21.3447641741563
"2014-10-09 10:00:00",6.55,21.1142479732705
"2014-10-09 10:10:00",5.75,14.0925690901085
"2014-10-09 10:20:00",6.07,16.636017508871
"2014-10-09 10:30:00",7.19,29.3649149162112
"2014-10-09 10:40:00",7.18,31.2977544095936
"2014-10-09 10:50:00",6.89,26.1286228599549
"2014-10-09 11:00:00",6.42,20.1041208008495
"2014-10-09 11:10:00",6.8,26.4025227278614
"2014-10-09 11:20:00",6.3,18.2677614027817
"2014-10-09 11:30:00",6.62,20.2705327773317
"2014-10-09 11:40:00",7.16,29.9321401745707
"2014-10-09 11:50:00",7.69,36.2771633556943
"2014-10-09 12:00:00",7.09,28.1870807324717
"2014-10-09 12:10:00",6.72,21.9961666968841
"2014-10-09 12:20:00",7.36,30.6819653448678
"2014-10-09 12:30:00",6.08,18.6795824807687
"2014-10-09 12:40:00",6.03,17.717371597296
"2014-10-09 12:50:00",7.22,27.7687844803025
"2014-10-09 13:00:00",6.48,22.2279779326064
"2014-10-09 13:10:00",7.78,37.4329819472144
"2014-10-09 13:20:00",7.26,31.3450231811236
"2014-10-09 13:30:00",7.86,36.7867595638323
"2014-10-09 13:40:00",7.37,31.2996969618483
"2014-10-09 13:50:00",7.38,34.4446890621358
"2014-10-09 14:00:00",7.26,31.6946825869616
"2014-10-09 14:10:00",7.03,29.7126317697946
"2014-10-09 14:20:00",6.91,24.7578284855863
"2014-10-09 14:30:00",6.36,21.5811080318061
"2014-10-09 14:40:00",6.73,24.9566163329794
"2014-10-09 14:50:00",6.32,20.2847781605325
"2014-10-09 15:00:00",7.25,31.9070683001373
"2014-10-09 15:10:00",6.84,25.4157061824963
"2014-10-09 15:20:00",7.37,34.2828097075811
"2014-10-09 15:30:00",7.64,35.0578880571887
"2014-10-09 15:40:00",7.46,34.8092413685928
"2014-10-09 15:50:00",6.81,24.3285244373074
"2014-10-09 16:00:00",6.97,27.8141106995778
"2014-10-09 16:10:00",8.26,44.2513403610557
"2014-10-09 16:20:00",8.1,42.5775078349608
"2014-10-09 16:30:00",8.47,52.4372555621746
"2014-10-09 16:40:00",7.56,36.7440234142299
"2014-10-09 16:50:00",6.72,25.308218291072
"2014-10-09 17:00:00",8.79,56.9977207386879
"2014-10-09 17:10:00",8.34,51.4141780413893
"2014-10-09 17:20:00",7.79,40.8453987412261
"2014-10-09 17:30:00",6.53,23.8299360252791
"2014-10-09 17:40:00",7.61,37.4647103007071
"2014-10-09 17:50:00",6.98,29.2762050299153
"2014-10-09 18:00:00",7.8,40.6608562770339
"2014-10-09 18:10:00",6.6,21.7598228392344
"2014-10-09 18:20:00",7.9,39.0239322437774
"2014-10-09 18:30:00",7.89,39.268693827864
"2014-10-09 18:40:00",7.76,39.6112305421016
"2014-10-09 18:50:00",8.43,52.1976741174338
"2014-10-09 19:00:00",8.47,53.4020565153203
"2014-10-09 19:10:00",8.22,48.728923308037
"2014-10-09 19:20:00",6.5,21.3065606464814
"2014-10-09 19:30:00",7.11,27.6360434095677
"2014-10-09 19:40:00",7.25,30.342018700303
"2014-10-09 19:50:00",7.93,38.6036934393535
"2014-10-09 20:00:00",7.48,31.1313424331115
"2014-10-09 20:10:00",6.72,20.469968142143
"2014-10-09 20:20:00",7.63,32.8861146364837
"2014-10-09 20:30:00",6.44,20.2685902250771
"2014-10-09 20:40:00",6.34,17.4117433758968
"2014-10-09 20:50:00",6.4,17.9310523453081
"2014-10-09 21:00:00",6.11,14.819731150768
"2014-10-09 21:10:00",6.2,16.0260561009091
"2014-10-09 21:20:00",6.57,18.8427568701598
"2014-10-09 21:30:00",6.96,21.5079385635474
"2014-10-09 21:40:00",7.08,23.7522339350929
"2014-10-09 21:50:00",7.36,27.2656634463467
"2014-10-09 22:10:00",7.44,26.8104587013391
"2014-10-09 22:30:00",8.96,54.849905462457
"2014-10-09 22:40:00",8.45,52.1316273407755
"2014-10-09 22:50:00",6.42,21.5817555492243
"2014-10-09 23:00:00",5.73,13.4489367763993
"2014-10-09 23:10:00",6.55,20.5975290735321
"2014-10-09 23:20:00",7.3,31.0840736615815
"2014-10-09 23:30:00",7.47,31.7659095029656
"2014-10-09 23:40:00",6.89,25.8974591416509
"2014-10-09 23:50:00",7.33,30.2021549379678
"2014-10-10 00:00:00",7.64,36.9842523763889
"2014-10-10 00:10:00",7.84,39.9854956098319
"2014-10-10 00:20:00",7.05,27.598487399311
"2014-10-10 00:30:00",6.3,17.6293092284182
"2014-10-10 00:40:00",5.85,12.5184542464192
"2014-10-10 00:50:00",6.21,16.5427750006475
"2014-10-10 01:00:00",5.72,12.6809811183921
"2014-10-10 01:10:00",4.23,3.89287471832992
"2014-10-10 02:10:00",3.92,3.77178896112305
"2014-10-10 02:20:00",3.86,1.67836514802248
"2014-10-10 02:30:00",3.79,1.42453832008081
"2014-10-10 02:40:00",3.17,0.280375042088632
"2014-10-10 02:50:00",3.71,0.20979564350281
"2014-10-10 03:10:00",3.03,0.0323758709109275
"2014-10-10 05:10:00",3.24,0.064751741821855
"2014-10-10 05:20:00",3.17,0.0323758709109275
"2014-10-10 05:30:00",4.36,3.59631174078583
"2014-10-10 05:40:00",4.52,4.6601828589189
"2014-10-10 05:50:00",5.2,7.96770183117926
"2014-10-10 06:00:00",5.09,7.36810070190888
"2014-10-10 06:10:00",4.47,4.1609469294724
"2014-10-10 06:20:00",3.47,1.10077961097154
"2014-10-10 06:30:00",3.77,0.852780439793831
"2014-10-10 06:40:00",4.76,5.5990831153358
"2014-10-10 06:50:00",6.05,14.9369318034655
"2014-10-10 07:00:00",6.71,22.1703488823849
"2014-10-10 07:10:00",7.08,26.4096454194618
"2014-10-10 07:20:00",7.43,32.7093423813101
"2014-10-10 07:30:00",7.98,42.4965681576834
"2014-10-10 07:40:00",7.76,37.5171592115828
"2014-10-10 07:50:00",7.86,37.2872905281152
"2014-10-10 08:00:00",8.08,39.1780413893134
"2014-10-10 08:10:00",7.21,27.0014763397135
"2014-10-10 08:20:00",7.06,26.3138128415654
"2014-10-10 08:30:00",7.43,32.7851019192416
"2014-10-10 08:40:00",8.21,43.0566707244425
"2014-10-10 09:00:00",8.58,51.122795203191
"2014-10-10 09:10:00",8.21,45.943950892279
"2014-10-10 09:20:00",7.82,38.9578854671191
"2014-10-10 09:30:00",7.35,33.7175270014763
"2014-10-10 09:40:00",6.62,21.8776710093502
"2014-10-10 09:50:00",6.34,17.4337589681162
"2014-10-10 10:00:00",5.92,13.3900126913414
"2014-10-10 10:10:00",5.85,13.3835375171592
"2014-10-10 10:20:00",5.65,12.8804164832034
"2014-10-10 10:30:00",6.17,16.5971664637779
"2014-10-10 10:40:00",6.49,20.8358154834365
"2014-10-10 10:50:00",6.89,25.1353311404077
"2014-10-10 11:00:00",7.58,38.8575202672952
"2014-10-10 11:10:00",7.31,33.3989484317128
"2014-10-10 11:20:00",7.43,40.6187676448496
"2014-10-10 11:30:00",8.44,55.25589888368
"2014-10-10 11:40:00",8.66,63.9067315910798
"2014-10-10 11:50:00",8.43,64.4344582869279
"2014-10-10 12:00:00",9.27,78.0141935818074
"2014-10-10 12:10:00",9.48,78.1177963687223
"2014-10-10 12:20:00",8.6,65.0981636406019
"2014-10-10 12:30:00",8.45,59.3436763448937
"2014-10-10 12:40:00",8.77,59.4667046543552
"2014-10-10 12:50:00",9.82,81.9141909917377
"2014-10-10 13:00:00",9.19,67.9925665000388
"2014-10-10 13:10:00",8.74,63.0345256287394
"2014-10-10 13:20:00",8.85,64.7957730062939
"2014-10-10 13:30:00",9.65,77.8069880079774
"2014-10-10 13:40:00",9.34,76.1363930689735
"2014-10-10 13:50:00",10.17,84.9057214639074
"2014-10-10 14:00:00",10.83,92.0025123675827
"2014-10-10 14:10:00",8.75,64.6144681291927
"2014-10-10 14:20:00",9.16,69.0460773394804
"2014-10-10 14:30:00",10.19,78.0653474578466
"2014-10-10 14:40:00",10.3,80.2921598591002
"2014-10-10 15:00:00",9.62,65.2088891191173
"2014-10-10 15:10:00",8.84,60.6840374006061
"2014-10-10 15:20:00",9.52,58.9499857546168
"2014-10-10 15:40:00",8.68,62.4090238027403
"2014-10-10 16:10:00",9.44,68.7391540832448
"2014-10-10 16:20:00",9.19,75.3030381517263
"2014-10-10 17:00:00",7.48,35.2521432826543
"2014-10-10 17:10:00",8.24,44.3750161879355
"2014-10-10 17:20:00",8.3,50.1282084488073
"2014-10-10 17:30:00",8.69,55.6366391255925
"2014-10-10 17:40:00",8.28,50.1230283094615
"2014-10-10 17:50:00",8.43,55.4475640394727
"2014-10-10 18:00:00",8.21,48.465383718822
"2014-10-10 18:10:00",8.12,47.2331580719521
"2014-10-10 18:40:00",8.19,38.3291460540289
"2014-10-10 18:50:00",7.71,37.8150172239633
"2014-10-10 19:00:00",7.37,30.8321893858945
"2014-10-10 19:10:00",7.6,35.3686964179336
"2014-10-10 19:20:00",7.87,38.9170918697713
"2014-10-10 19:30:00",7.91,36.6028646170582
"2014-10-10 19:40:00",6.22,17.7419772591883
"2014-10-10 19:50:00",6.47,19.9694371778601
"2014-10-10 20:00:00",6.91,26.3397135382942
"2014-10-10 20:10:00",7.03,27.5486285581082
"2014-10-10 20:20:00",6.68,22.3859721826517
"2014-10-10 20:30:00",6.89,24.7299852366029
"2014-10-10 20:40:00",6.65,21.536429329949
"2014-10-10 20:50:00",7.05,24.6781838431454
"2014-10-10 21:00:00",6.65,21.3415265870652
"2014-10-10 21:10:00",6.83,25.4027558341319
"2014-10-10 21:20:00",7.03,28.0970758113393
"2014-10-10 21:30:00",7.11,30.9500375560103
"2014-10-10 21:40:00",6.64,22.3212204408299
"2014-10-10 21:50:00",6.99,23.3222823693957
"2014-10-10 22:00:00",6.13,16.5583154186848
"2014-10-10 22:10:00",5.4,10.0332823952964
"2014-10-10 22:20:00",6.5,19.3983268149913
"2014-10-10 22:30:00",7.8,39.5361185215882
"2014-10-10 22:40:00",6.25,19.2927814758217
"2014-10-10 22:50:00",6.59,21.3331088606284
"2014-10-10 23:00:00",6.34,16.9228677251418
"2014-10-10 23:10:00",5.94,14.9155637286643
"2014-10-10 23:20:00",6.2,17.6474397161284
"2014-10-10 23:30:00",6.95,24.5007640705535
"2014-10-10 23:40:00",6.55,19.2183169727266
"2014-10-10 23:50:00",6.5,20.1688725426714
"2014-10-11 00:00:00",6.44,19.9079230231293
"2014-10-11 00:10:00",6.56,18.5533165842161
"2014-10-11 00:20:00",6.21,14.6021652982465
"2014-10-11 00:30:00",6.11,15.2645756170841
"2014-10-11 00:40:00",6.08,15.699707322127
"2014-10-11 00:50:00",6.06,14.6306560646481
"2014-10-11 01:00:00",6.3,18.6413789530938
"2014-10-11 01:10:00",6.3,18.5099329171955
"2014-10-11 01:20:00",6.71,19.3212722422233
"2014-10-11 01:30:00",6.5,18.6614519930586
"2014-10-11 01:40:00",6.76,20.4149291615944
"2014-10-11 01:50:00",6.66,20.4214043357766
"2014-10-11 02:00:00",6.54,21.1835323370199
"2014-10-11 02:10:00",6.53,20.1118910098682
"2014-10-11 02:20:00",6.08,15.6440208241602
"2014-10-11 02:30:00",5.95,14.242145613717
"2014-10-11 02:40:00",6.39,16.8237975601544
"2014-10-11 02:50:00",6.71,17.6072936361988
"2014-10-11 03:00:00",6.27,16.0415965189464
"2014-10-11 03:10:00",5.55,11.9220907042399
"2014-10-11 03:20:00",5.18,8.67867595638323
"2014-10-11 03:30:00",5,6.69533010437981
"2014-10-11 03:40:00",5.24,7.50407935973478
"2014-10-11 03:50:00",5.37,8.13735139475252
"2014-10-11 04:00:00",5.43,9.10150483047994
"2014-10-11 04:10:00",5.28,7.53451267839105
"2014-10-11 04:20:00",5.12,6.62021808386646
"2014-10-11 04:30:00",4.96,5.45015410914554
"2014-10-11 04:40:00",4.29,1.93348701080059
"2014-10-11 04:50:00",3.73,0.485638063663913
"2014-10-11 05:00:00",4.05,1.39604755367919
"2014-10-11 05:10:00",3.3,0.142453832008081
"2014-10-11 05:20:00",2.24,0.0213680748012122
"2014-10-11 07:20:00",3.31,0.064751741821855
"2014-10-11 07:40:00",3.5,1.116967546427
"2014-10-11 07:50:00",3.87,1.21409515915978
"2014-10-11 08:00:00",4.5,2.77072703255718
"2014-10-11 08:10:00",4.22,2.15234789815846
"2014-10-11 08:20:00",3.99,0.591830920251755
"2014-10-11 08:30:00",3.64,0.490818203009661
"2014-10-11 08:40:00",3.74,1.16358880053873
"2014-10-11 08:50:00",3.35,0.878033619104354
"2014-10-11 09:00:00",3.6,0.594420989924629
"2014-10-11 09:10:00",3.56,0.453262192752985
